2:4:7	אִם כֵּן לָמָּה אָמְרוּ חֲכָמִים עַד חֲצוֹת – בִּקְרִיאַת שְׁמַע וּבַאֲכִילַת קְדָשִׁים:
2:4:8	כְּדֵי לְהַרְחִיק אָדָם מִן הָעֲבֵירָה – וְאֶסְרוֹם בַּאֲכִילָה קוֹדֶם זְמַנָּן כְּדֵי שֶׁלֹּא יָבֹא לְאוּכְלָן לְאַחַר עַמּוּד הַשַּׁחַר וְיִתְחַיֵּיב כָּרַת וְכֵן בִּקְרִיאַת שָׁמַע לְזָרֵז אֶת הָאָדָם שֶׁלֹּא יֹאמַר יֵשׁ לִי עוֹד שְׁהוּת וּבְתוֹךְ כָּךְ יַעֲלֶה עַמּוּד הַשַּׁחַר וְעָבַר לוֹ הַזְּמַן. וְהַקַטָּר חֲלָבִים דְּקָתָנֵי הָכָא לֹא אָמְרוּ בּוֹ חֲכָמִים עַד חֲצוֹת כְּלָל וְלֹא נָקַט לְהוּ הָכָא אֶלָּא לְהוֹדִיעַ שֶׁכָּל דָּבָר הַנּוֹהֵג בַּלַּיְלָה כְּשֵׂר כָּל הַלַּיְלָה. וְהָכִי נָמֵי תְּנַן בְּפֶרֶק שְׁנֵי דָּמְגִּילָה (דַּף כ:) כָּל הַלַּיְלָה כָּשַׂר לִקְצִירַת הָעוֹמֶר וּלְהִקְטֵר חֲלָבִים וַאֲבָרִים:
2:5:0	הֵיכָא קָאֵי – מֵהִיכָא קָא סָלִיק דָּתְנָא בֵּיהּ חוֹבַת קְרִיאַת שָׁמַע שֶׁהִתְחִיל לִשְׁאוֹל כָּאן זְמַן הַקְּרִיאָה:
2:7:0	אֶקְרָא קָאֵי – וְשָׁם לָמַד חוֹבַת הַקְּרִיאָה:
2:8:0	וְאִי בְּעָית אִימָּא – הָא דָּתְנָא עַרְבִין בְּרִישָׁא יָלִּיף מִבְּרִיָּיתוֹ שֶׁל עוֹלָם:
2:10:0	וְהָדַר תָּנָא בְּשַׁחֲרִית – מֵאֵימָתַי קוֹרִין אֶת שְׁמַע בְּשַׁחֲרִית:
2:11:0	מִשְּׁעַת צֵאת הַכּוֹכָבִים – שֶׁהוּא גְּמַר בִּיאַת הַשֶּׁמֶשׁ כְּדִילִיף לְקַמָּן (עַמּוּד ב):
3:0:0	דִּילְמָא בִּיאַת אוֹרוֹ – שִׁיאוּר הַשֶּׁמֶשׁ בַּיּוֹם הַשְּׁמִינִי וִיטְהַר הָאִישׁ עַצְמוֹ בַּהֲבָאַת קִרְבָּנוֹתָיו וְאַחַר יֹאכַל:
3:1:0	אִם כֵּן – דְּהָאי קָרָא וְטָהַר לָשׁוֹן צַוִּוי הוּא נִימָּא קָרָא וִיטְהַר מַאי וְטָהַר:
3:1:1	אֲדְכִי – לָשׁוֹן עָבָר נִתְפְּנָה מִן הָעוֹלָם הַשֶּׁמֶשׁ:
3:3:0	מִבְּרַיְיתָא – דְּקָתָנֵי לְקַמָּן בְּשְׁמַעֲתִין מִשָּׁעָה שֶׁהַכְּהֲנִים נִכְנָסִין לֶאֱכוֹל בִּתְרוּמָתָן וּרְאָיָּה לְדַבֵּר צֵאת הַכּוֹכָבִים שָׁמַע מִינָה אֵין כְּפַרָתָן מְעַכַבְתָּן:
3:4:0	מִשֶּׁהֶעָנִי – שֶׁאֵין לוֹ נֵר לְהַדְלִיק בִּסְעוּדָתוֹ:
3:5:0	סִיפָּא וַדַּאי פְּלִיגָא אַמְתָנִי' – דְּקָתָנֵי הָכָא עַד שָׁעָה שֶׁעוֹמֵד לִיפְּטֵר מִתּוֹךְ הַסְּעוּדָה וְהַיְינוּ לֹא כְּרַבִּי אֱלִיעֶזֶר וְלֹא כְּרַבָּנָן וְלֹא כָּרְבָּן גַּמְלִיאל. דְּדָרִישׁ וּבְשִׁכְבֵךְ תְּחִלַת זְמַן שְׁכִיבָה וּבְמָתְנַי' תְּנַן עַד סוֹף הָאַשְׁמוֹרָה הָרִאשׁוֹנָה:
3:6:0	עָנִי וְכֹהֵן – עָנִי כָּל לֵילוֹתָיו וְכֹהֵן טָמֵא לֶאֱכוֹל בִּתְרוּמָה:
3:6:1	חַד שֶׁעוֹרָא הוּא– צֵאת הַכּוֹכָבִים:
3:7:0	בְּעַרְבֵי שַׁבָּתוֹת – מִמַהֲרִין לִסְעוּדָה שֶׁהַכֹּל מוּכָן:
3:7:1	שֶׁאֵין רְאָיָה לְדַבֵּר – שֶׁהַיּוֹם כֻּלָה בְּצֵאת הַכּוֹכָבִים זָכָר לְדַבֵּר אִיכָּא:
3:9:0	דִּמַחְשְׁכִי – וְעוֹשִׂין מְלָאכָה בַּלַּיְלָה מִשְׁקִיעַת הַחַמָּה עַד צֵאת הַכּוֹכָבִים:
3:9:1	וּמְקַדְּמִי – וּמַשְׁכִּימִין קוֹדֶם הַיּוֹם דְּאִימָא יוֹם לֹא הוּי עַד הָנֵץ הַחַמָּה וְהֵם מַקְדִּימִין מֵעֲלוֹת הַשַּׁחַר דָּהוּי כְּמוֹ מַהֲלַךְ ה' מִילִין (פְּסָחִים צָג:):
3:9:2	תָּא שָׁמַע וְהָיָה לָנוּ הַלַּיְלָה מִשְׁמָר – מִדֶּקָאמֶר וְהַיּוֹם מְלָאכָה אַלְמָא הָאִי דֶּעְבַר מֵעֲלוֹת הַשַּׁחַר עַד צֵאת הַכּוֹכָבִים יְמַמָּא הוּא. וְזָכַר לְדַבֵּר אִיכָּא דָּכַל עֵת מְלָאכָה קוֹרֵא הַכָּתוּב יוֹם:
3:10:0	"קְס""ד – רוֹב בְּנֵי אָדָם הַיְינוּ עֲנִיִּים כְּלוֹמַר בְּנֵי אָדָם בְּעַרְבֵי שַׁבָּתוֹת וַעֲנִיִּים בְּימוֹת הַחוֹל חַד שֶׁעוֹרָא הוּא:"
3:12:0	מִשָּׁעָה שֶׁקָּדַשׁ הַיּוֹם בְּעַרְבֵי שַׁבָּתוֹת – הַיְינוּ בֵּין הַשְּׁמָשׁוֹת סָפֵק יוֹם סָפֵק לַיְלָה וְכֵיוָן דִּסְפֵּק הוּא קַדַשׁ הַיּוֹם מְסַפֵּק:
3:12:1	מִשָּׁעָה שֶׁהַכְּהֲנִים טוֹבְלִים – הַיְינוּ קוֹדֶם בֵּין הַשְּׁמָשׁוֹת כְּדֵי שֶׁיְּהֵא לָהֶם קוֹדֶם בֵּין הַשְּׁמָשׁוֹת הָעֶרֶב שֶׁמֶשׁ וְהָכִי אָמְרִינָן בַּבָמָה מַדְלִיקִין (שַׁבָּת לָהּ.) דִּזְמָן הַטְּבִילָה קוֹדֶם בֵּין הַשְּׁמָשׁוֹת מְעַט:
3:12:2	וְהַלֹּא כַּהֲנִים מִבְּעוֹד יוֹם הֵם טוֹבְלִים – רַבִּי יְהוּדָה לִטְעָמֶיהָ דְּאָמַר בַּבָמָה מֶדְלִיקִין בֵּין הַשְּׁמָשׁוֹת כְּדֵי מַהֲלַךְ חֲצִי מִיל קוֹדֶם צֵאת הַכּוֹכָבִים קָרוּי בֵּין הַשְּׁמָשׁוֹת וְהוּי סָפֵק הַלְכָךְ טְבִילָה דִּמְקָמִי הָכִי מִבְּעוֹד יוֹם הוּא וְלָאוּ זְמַן שְׁכִיבָה הוּא וּלְקְמֵן מְפָרֵשׁ מַאי אֲהַדָר לֵיהּ רַבִּי מֵאִיר:
3:12:3	נִכְנָסִין לְהָסֵב – אִית דְּאָמְרִי בְּימוֹת הַחוֹל וְאִית דְּאָמְרִי בְּשַׁבָּתוֹת מִכָּל מָקוֹם מְאוּחָר הוּא (לְכוּלָּם):
3:15:0	וְהִי מִינִיָּיהוּ מְאוּחָר – (לְכוּלָּם) דְּעָנִי אוֹ דִּכְהֵן:
3:15:1	"הַ""ג אִי ס""ד דַּעָנֵי קוֹדֶם רַבִּי חֲנִינָא הַיְינוּ רַבִּי אֱלִיעֶזֶר:"
3:18:0	בֵּין הַשְּׁמָשׁוֹת דֶּרְבִּי יְהוּדָה מַהֲלַךְ חֲצִי מִיל לִפְנֵי צֵאת הַכּוֹכָבִים וְדֶרְבִּי יוֹסִי כְּהֶרֶף עַיִן לִפְנֵי צֵאת הַכּוֹכָבִים וְרַבִּי מֵאִיר כְּרַבֵּי יוֹסֵי סָבַר לֵיהּ וְכִי טָבִיל מַקְּמִי הָכִי סָמוּךְ לַחֲשֵׁכָה הוּא וּזְמַן שְׁכִיבָּה קַרִינָן בֵּיהּ:
4:0:0	קְשִׁיא דֶּרְבִּי מֵאִיר אַדְרַבִּי מֵאִיר – לְעֵיל אָמַר מִשָּׁעָה שֶׁבְּנֵי אָדָם נִכְנָסִין לֶאֱכוֹל פֶּתֶן בְּעַרְבֵי שַׁבָּתוֹת וְהוּא שִׁעוֹר מְאוּחָר מִשֶּׁל כֹּהֵן. וְהַכָּא אָמַר מִשְּׁעַת טְבִילָה שֶׁהִיא קוֹדֶם בֵּין הַשְּׁמָשׁוֹת:
4:1:0	קְשִׁיא דֶּרְבִּי אֱלִיעֶזֶר – דִּבְרַיְיתָא אָדָר' אֱלִיעֶזֶר דַּמְתַּנָתִי':
4:2:0	וְאִיבְעִית אִימָּא רִישָׁא – דַּמְתַּנָתִי':
4:2:1	לָאו ר' אֱלִיעֶזֶר הִיא – וְהָא דְּקָתָנֵי דִּבְרֵי ר' אֱלִיעֶזֶר אָסוּף הַזְּמַן קָאֵי דְּקָאָמַר עַד סוֹף הָאַשְׁמוֹרָה הָרִאשׁוֹנָה וּפְלִיגִי רַבְּנָן עָלֶיהָ וְאָמְרִי עַד חֲצוֹת. דֶּרְבִּי אֱלִיעֶזֶר דָּרִישׁ בְּשִׁכְבֵךְ זְמַן הַתְחָלַת שְׁכִיבָה שֶׁבְּנֵי אָדָם הוֹלְכִים לִשְׁכַּב זֶה קוֹדֶם וְזֶה מְאוּחָר. וְרַבְּנָן דַּרְשֵׁי כָּל זְמַן שְׁכִיבָּה דְּהַיְינוּ כָּל הַלַּיְלָה אֶלָּא שֶׁעָשׂוּ סַיָיֵג לְדַבֵּר וְאָמְרוּ עַד חֲצוֹת. וְרְבָּן גַּמְלִיאל לֵית לֵיהּ הַהוּא סֵיָיֵג:
4:4:0	מַאי קַסְבֶּר כּוּ' – הֲוָה לֵיהּ לוֹמַר זְמַן הַנִּיכָּר:
4:4:1	אִי קַסְבֶּר – דֶּפְלִיגִי תְּנַאי לְקַמָּן בְּהָא מִלְתָא אִיכָּא מָאן דְּאָמַר ג' מִשְׁמָרוֹת הוֹי הַלַּיְלָה בְּמִשְׁמָרוֹת עֲבוֹדַת הַמַּלְאָכִים וְשִׁיר שֶׁלָּהֶם נֶחְלָק לְשָׁלֹשׁ חֲלָקִים רִאשׁוֹנָה לֶכֶת אַחַת שְׁנִיָּה לֶכֶת אַחֶרֶת שְׁלִישִׁית לֶכֶת שְׁלִישִׁית. וְאִיכָּא מָאן דְּאָמַר אַרְבַּע מִשְׁמָרוֹת הוֹי הַלַּיְלָה:
4:5:0	וְהָא קָא מַשְׁמָע לָן – כְּשֶׁנָּתַן לְךָ סִימָן זְמַן הַקְּרִיאָה בְּסוֹף הָאַשְׁמוֹרָה וְלֹא פִּי' לְךָ סִימָן מְפוֹרָשׁ לַמַדָךְ שֶׁיֵּשׁ הֶיכֵּר לְכָל אָדָם בַּדָּבָר כִּי הִיכִי דְּאִיכָא בָּרָקִיעַ:
4:5:1	יִשְּׁאַג שֶׁאוּג יִשְּׁאַג – הֲרֵי ג':
4:6:0	וְאִשָּׁה מְסַפֶּרֶת עִם בַּעֲלָהּ – כְּבָר הִגִּיעַ קָרוֹב לְיוֹם וּבְנֵי אָדָם מִתְעוֹרְרִים מִשִּׁינָּתֵן וְהַשּׁוֹכְבִים יַחַד מִסְפָּרִים זֶה עִם זֶה:
4:7:0	מַאי קָא חָשִׁיב – סִימָנִים הַלָּלוּ שֶׁנָּתַן לְמִשְׁמְרוֹת הָאָרֶץ הֵיכָן נָתְנוּ. בִּתְחִלַת הָאֶשְׁמוֹרוֹת אוֹ בְּסוֹפָן:
4:7:1	אוּרְתָא הוּא – צֵאת הַכּוֹכָבִים:
4:11:0	"וְשָׁמַר – וְהִמְתִּין כְּמוֹ לֹא יֹאמַר אָדָם לַחֲבִירוֹ שָׁמוֹר לִי בַּצַּד ע""ג פְּלוֹנִי (סֶנְהֶדְּרִין סֶג:) וּבב""ק  בַּפּ' הַחוֹבֵל (בַּבָּא קָמֵא דַף צ':) שָׁמְרָה עוֹמֶדֶת עַל פֶּתַח חֲצֵרָה. וְכֵן וְאָבִיו שָׁמַר אֶת הַדָּבָר (בְּרֵאשִׁית ל״ז:י״א); שׁוֹמֵר אֱמוּנִים (יִשְׁעָיָה כּוֹ):"
4:11:1	"תְּפִלָה קְצָרָה – [הֵבִינֵנוּ] וּלְקָמֵן מְפָרֵשׁ לָהּ בַּפּ' תְּפִלַת הַשַּׁחַר (בְּרַכוֹת דַף כ""ט.):"
4:13:0	"אַשְׁרֵי הַמֶּלֶךְ שֶׁמְּקַלְּסִין אוֹתוֹ בְּבֵיתוֹ כָּךְ – אַשְׁרִי כָּל זְמַן שֶׁהָיָה קְלוּס זֶה בְּתוֹךְ בּהמ""ק:"
4:14:0	מִפְּנֵי חֲשָׁד – שֶׁלֹּא יֹאמְרוּ זוֹנָה מוּכֶנֶת לוֹ שָׁם:
4:14:1	וּמִפְּנֵי הַמַּפּוֹלֶת – שֶׁחוּמַּת הַחוּרְבָּה רְעוּעָה וּמְסוּכָּן הוּא פָּן תִּפּוּל הַחוֹמָה עָלָיו:
4:14:2	תִּיפּוֹק לֵיהּ – כְּלוֹמַר לָמָּה לָנוּ ג' טְעָמִים לְדַבֵּר א' הֲרֵי דַּי בְּאַחַת מֵהֶן אִם לֹא בָּא לְלַמְדֵּךָ שֶׁיֵּשׁ שָׁעוֹת שֶׁאֵין הַטַּעַם הַזֶּה וְצָרִיךְ לְהַנִּיחַ בִּשְׁבִיל זֶה:
5:0:0	בָּחַדְתִּי – שֶׁנָּפְלָה מֵחָדָשׁ שֶׁהַחוֹמָה שֶׁלָּהּ נָפְלָה וְעוֹדֶנָּה בְּחֶזְקָתָהּ:
5:2:0	חֲשָׁד נָמֵי לִיכָא – דְּתְּנַן (בְּמַסֶּכֶת קִדוּשִׁין דַּף פ:) אֲבָל אִשָּׁה מְתְיַחֶדֶת עִם שְׁנֵי אֲנָשִׁים:
5:2:1	בְּתְרִי וּפְרִיצִי – דְּאָמְרִינָן הָתָם לֹא שֶׁנּוּ אֶלָּא בִּכְשָׁרִים:
5:8:0	בִּמְקוֹמָן חַיְישִׁינָן – בַּמָּקוֹם שֶׁהֵם מְצוּיָּין תָּדִיר חַיְישִׁינָן אֲפִילּוּ בִּתְרִי:
5:8:1	בַּדְבְרָא – בִּשָׂדֶה:
5:13:0	קָדְמוּ עֵינֵי אֶשְׁמוֹרוֹת – אַלְמָא חֲצוֹת לַיְלָה שֶׁהָיָה דָּוִד עוֹמֵד שְׁתֵּי מִשְׁמָרוֹת יֵשׁ בָּהֶם:
5:14:0	וְרַבִּי נָתַן – אָמַר לְךָ הָאִי קָדְמוּ עֵינֵי אֶשְׁמוֹרוֹת דְּקָאָמַר דָּוִד קָדְמוּ לִשְׁאָר מְלָכִים קָאָמַר שֶׁדַּרְכָּן לַעֲמוֹד בְּשָׁלָשׁ שָׁעוֹת בַּיּוֹם בִּתְחִלַת שָׁעָה שְׁלִישִׁית:
5:14:1	שַׁית דְּלִילִיא – חֲצוֹת לַיְלָה הוּי שֵׁשׁ שָׁעוֹת:
5:14:2	וְתַרְתִּי דִּימְמָא – שֶׁשְּׁאָר מְלָכִים יְשָׁנִים הִוַוּ לְהוּ תַּרְתֵּי מִשְׁמָרוֹת שֶׁל שְׁמוֹנָה שָׁעוֹת:
5:17:0	אֶלָּא לְדַבֵּר הֲלָכָה – אָסוּר לְסַפֵּר לְפָנָיו שֶׁהַכֹּל חַיָּיבִין לְסַפֵּר בָּהֶן וְהַמֵּת דּוֹמֵם וְהָוֵה לֵיהּ לוֹעֵג לָרַשׁ חֵרֶף עוֹשֵׂהוּ (מִשְׁלִי י״ז:ה׳):
5:17:1	אֲבָל מִילִי דַּעְלָמָא – שֶׁאֵין גְּנַאי לְמַחֲרִישׁ בָּהֶן לֵית לֶן בָּהּ:
5:19:0	מְאוּרְתָּא – מִתְּחֶלַת הַלַּיְלָה:
5:19:1	בַּנֶּשֶׁף בָּעֶרֶב יוֹם – בְּהַעֲרִיב הַיּוֹם קָרוּי נֶשֶׁף:
5:20:0	"הַ""ק – קָרָא דַּחֲצוֹת לַיְלָה:"
5:20:1	מֵעוֹלָם לֹא עָבַר עָלֵי חֲצוֹת לַיְלָה בְּשֵׁינָה. שֶׁקּוּדַם לָכֵן הָיִיתִי עוֹמֵד:
5:21:0	מִתְנַמְנֵם כְּסוּס – עוֹסֵק בַּתּוֹרָה כְּשֶׁהוּא מִתְנַמְנֵם. כַּסּוּס הַזֶּה שֶׁאֵינוֹ נִרְדָּם לְעוֹלָם אֶלָּא מִתְנַמְנֵם וְנֵעוֹר תָּמִיד:
5:21:1	בַּשֵּׁירוּת וְתִשְׁבְּחוֹת – וְהָכִי מְפָרֵשׁ בַּהַהוּא קָרָא לְהוֹדּוּת לְךָ וְגו':
5:22:0	לְמָחֳרָתָם – לְיוֹם מָחֳרָת שֶׁל חֲנָיָּיתֶם שָׁם:
5:24:0	"הַ""ג אִי הָכִי לִכְתּוֹב מֵהַנֶּשֶׁף וְעַד הַנֶּשֶׁף אוֹ מֵהָעֶרֶב וְעַד הָעֶרֶב אֶלָּא אָמַר רַב אָשֵׁי תָּרִי נִשְׁפִּי הַוֹו:"
5:25:0	נֶשֶׁף יְמַמָּא – קָפַץ וְעָלָה כְּמוֹ לִנְשׁוֹף מִדּוּכְּתֶיהָ (מְגִילָּה ג.) כְּמוֹ הָאִי בּוֹקֵא דַּאטְמָא דֶּשַׁף מִדּוּכְּתֶיהָ טְרֵפָה (חוֹלִין מֵב:):
5:27:0	וְאָתָא אֵיהוּ וְאָמַר כְּחֲצוֹת – לְפִי שֶׁלֹּא הָיָה יוֹדֵעַ לְכִוּין הַשָּׁעָה וּלְהַעֲמִיד דְּבָרָיו בִּשְׁעַת הַמְּאוֹרָע:
5:28:0	"כַּנּוֹר הָיָה תָּלוּי לְמַעְלָה מִמִּטָתוֹ – וּנְקָבָיו לְצַד צָפוֹן כֵּיּוָן שֶׁהִגִּיעַ חֲצוֹת הַלַּיְלָה רוּחַ צְפוֹנִית מְנַשֶּׁבֶת בּוֹ דְּאָמַר מַר (בַב""ב כֹּה.) אַרְבַּע רוּחוֹת מְנֻשְּׁבוֹת בְּכָל יוֹם וְיוֹם שֵׁשׁ שָׁעוֹת רִאשׁוֹנוֹת שֶׁל יוֹם מְנַשֶּׁבֶּת רוּחַ מִזְרָחִית מַהֲלוֹךְ הַחַמָּה וְשֵׁשׁ אַחֲרוֹנוֹת רוּחַ דְּרוֹמִית וּבִתְחִלַת הַלַּיְלָה רוּחַ מַעֲרָבִית וּבַחֲצוֹת הַלַּיְלָה רוּחַ צְפוֹנִית:"
5:28:1	אֵין הַבּוֹר מִתְמַלֵּא מֵחוֹלִיתוֹ – הָעוֹקֵר חוֹלִיא מִבּוֹר כָּרְוּי וְחוֹזֵר וּמַשְׁלִיכוֹ לְתוֹכוֹ אֵין מִתְמַלֵּא בְּכָךְ. אַף כָּאן אִם אֵין אַתָּה מֵכִין לַעֲנִיִּים שֶׁבָּנוּ מְזוֹנוֹת מִמָּקוֹם אַחֵר אֵין אָנוּ יְכוֹלִין לִפְרַנְסֵם מִשֶׁל עַצְמֵנוּ:
5:29:0	יוֹעֲצִים בְּאַחִיתוֹפֶל – אֵיזֶה הַדֶּרֶךְ יֵלְכוּ וְהֵיאַךְ יַצִּיבוּ מַצָּב וּמַשְׁחִית וְטִכְסִיסֵי מַאֲרַב מִלְחָמָה:
5:29:1	וְנִמְלָכִין בְּסַנְהֶדְּרִין – נוֹטְלִין מֵהֶם רָשׁוּת כְּדֵי שֶׁיִּתְפַּלְּלוּ עֲלֵיהֶם:
5:29:2	וְשׁוֹאלִין בְּאוֹרִים וְתוּמִּי' – אִם יַצְלִיחוּ:
5:30:0	"הַ""ג מַאי קָרָא וְאַחֲרֵי אַחִיתוּפֵל בָּנִיָהוּ בֶּן יְהוּידַע וְאֲבִיתֵר וְשַׂר צָבָא לַמֶלֶךְ יוֹאָב אַחִיתוֹפֶל זֶה יוֹעֵץ:"
6:0:0	בָּנִיָהוּ בֶּן יְהוּידַע זֶה סֶנְהֶדְּרִין – שֶׁהָיָה אָב בֵּית דִּין:
6:0:1	וַאֲבִיתֵר אֵלּוּ אוֹרִים וְתוּמִים – שֶׁכָּל יְמֵי דָּוִד הָיָה נִשְׁאַל בָּאֲבִיתֵר עַד מִלְחֶמֶת אַבְשָׁלוֹם שֶׁשָּׁאַל אֲבִיתָר וְלֹא עָלְתָה לוֹ וְשָׁאַל צָדוּק וְעָלְתָה לוֹ כְּדְאָמְרִי' בְּסֵדֶר עוֹלָם וְנִסְתַּלֵּק אָז מִן הַכְּהוּנָּה:
6:1:0	"וְכֵן הוּא אוֹמֵר וּבָנִיָהוּ בֶּן יְהוּידַע עַל הִכַּרְתִי וְעַל הַפָּלָתִי – רִאשׁוֹן וְקוֹדֶם לָהֶם שֶׁבַּתְּחִילָּה נוֹטְלִים רָשׁוּת וְאַחַ""כּ שׁוֹאֲלִים אִם יַצְלִיחוּ:"
6:1:1	שְׁכוֹרְתִים אֶת דִּבְרֵיהֶם – שֶׁאוֹמְרִים דְּבָרִים קְצוּבִים וּגְמוּרִים שֶׁלֹּא יִפְחֲתוּ וְלֹא יוֹסִיפוּ:
6:1:2	שַׂר צָבָא לַמֶלֶךְ יוֹאָב – לְהוֹלִיךְ אַנְשֵׁי הַמִּלְחָמָה:
6:2:0	מַאי קָרָא – דִּכְנוֹר הָיָה תָּלוּי לְמַעְלָה מִמִּטָתוֹ וּמֵעוֹרְרוֹ
6:2:1	עוֹרָהּ כְּבוֹדִי –  אַל תִּתְכַּבְּדִי בְּשֵׁינָה כִּשְׁאָר מְלָכִים:
6:2:2	אֲעִירָה שַׁחַר – שְׁאָר מְלָכִים הַשַּׁחַר מְעוֹרְרָן וַאֲנִי מְעוֹרֵר אֶת הַשַּׁחַר:
6:5:0	שֶׁמָּא יִטְעוּ אִצְטַגְנִינִי פַּרְעֹה – אִם אֲנִי יוֹדֵעַ לְכִוּין הַשָּׁעָה הֵם אֵינָם יוֹדְעִים לְכִוּין הַשָּׁעָה וְקוֹדֶם שֶׁיַּגִּיעַ חֲצוֹת יָהוּ סְבוּרִים שֶׁהִגִּיעַ וַעֲדַיִין לֹא בָּאָה הַמַּכָּה וְיֹאמְרוּ מֹשֶׁה בְּדַּאי הוּא הַלְכָךְ טוֹב לֶאֱחוֹז לָשׁוֹן אֵינִי יוֹדֵעַ:
6:5:1	דְּאָמַר מַר – בְּמַסֶּכֶת דֶּרֶךְ אֶרֶץ:
6:5:2	וְתֹאחֵז – תְּהֵא נֶאֱחָז וְנִכְשַׁל בִּדְבָרֶיךָ:
6:6:0	תְּלִיסֵר נָגְהִי אַרְבָּסֶר – לֵיל שֶׁעָבַר שְׁלֹשָׁה עָשָׂר וּלְמָחֳרָת יַגִּיעַ אַרְבָּעָה עָשָׂר:
6:8:0	יְדֵי מְלוּכְלָכוֹת בַּדָּם – שֶׁהַנָּשִׁים מַרְאוֹת לוֹ דָּם נִדָה אִם טָמֵא אִם טָהוֹר שֶׁיֵּשׁ מַרְאוֹת דָּם טָהוֹר בְּאִשָּׁה:
6:8:1	וּבַשְׁפִיר – הוּא עוֹר הַוֶלֶד שֶׁהָעֲצָמוֹת וְהַגִּידִים וְהַבָּשָׂר נְצוּרִים בְּתוֹכוֹ. וְיֵשׁ שְׁפִיר שֶׁהָאִשָּׁה יוֹשֶׁבֶת עָלָיו יְמֵי טוּמְאָה וִימֵי טָהֲרָה וְאִי זֶה זֶה הַמְּרוּקָּם וּבְמַס' נִדָה (דַּף כַּד ב) מְפָרֵשׁ לָהּ וְיֵשׁ שְׁפִיר מָלֵא מַיִם וָדָם שֶׁאֵינוֹ חָשׁוּב וָלֶד לִישֵׁב עָלָיו טוֹמֵאת יוֹלֶדֶת וִימֵי טַהֲרָתָהּ:
